nome_estabelecimento;codigo_estabelecimento;nome_especialidade;codigo_especialidade;data_agendamento;horario_agendamento;recursos_disponiveis_no_horario;agendamentos_confirmados_no_horario;taxa_media_falta_especifica_2023;taxa_media_falta_especifica_ultimas_4_semanas;taxa_media_falta_especifica_historico;taxa_media_falta_geral_2023;taxa_media_falta_geral_ultimas_4_semanas;taxa_media_falta_geral_historico;desvio_padrao_falta_especifica_2023;desvio_padrao_falta_especifica_ultimas_4_semanas;desvio_padrao_falta_especifica_historico;indice_elasticidade_agendamento;elasticidade_maior_igual_50_porcento;overbooking_conservador_sugerido_maior_que_zero;disponibilidade_ajustada_recursos;disponibilidade_maior_igual_overbooking_sugerido;sugestao_overbooking_conservador_2023;sugestao_overbooking_moderado_2023;sugestao_overbooking_super_moderado_2023;sugestao_overbooking_agressivo_2023;sugestao_overbooking_super_agressivo_2023;sugestao_overbooking_conservador_ultimas_4_semanas;sugestao_overbooking_moderado_ultimas_4_semanas;sugestao_overbooking_super_moderado_ultimas_4_semanas;sugestao_overbooking_agressivo_ultimas_4_semanas;sugestao_overbooking_super_agressivo_ultimas_4_semanas;sugestao_overbooking_conservador_historico;sugestao_overbooking_moderado_historico;sugestao_overbooking_super_moderado_historico;sugestao_overbooking_agressivo_historico;sugestao_overbooking_super_agressivo_historico;detalhe_probabilidade_falta_individual;resumo_faltas_esperadas_por_horario
Dental Rio sul;36;Odonto - Clínica geral;159;03/08/2024;10;3;3;0.0;0.0;0.43;0.0;0.0;0.337;0.0;0.0;0.44;10.232.558.139.534.800;True;True;0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;3.0;3.0;576102(0.9980), 556621(0.1420), 563940(0.9960);02/mar
Dental Rio sul;36;Odonto - Clínica geral;159;03/08/2024;11;0;0;0.0;0.67;0.29;0.0;0.316;0.337;0.0;0.33;0.39;13.448.275.862.068.900;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Rio sul;36;Odonto - Clínica geral;159;03/08/2024;12;2;2;0.0;0.0;0.3;0.0;0.0;0.337;0.0;0.0;0.4;13.333.333.333.333.300;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;577379(-1.0000), 577254(-1.0000);0 / 2
Dental Rio sul;36;Odonto - Odontopediatria;166;03/08/2024;8;1;1;0.0;0.75;0.47;0.0;0.316;0.337;0.0;0.25;0.42;0.8936170212765958;True;False;0;True;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;564844(0.0000);0 / 1
Dental Rio sul;36;Odonto - Odontopediatria;166;03/08/2024;9;0;0;0.0;0.67;0.39;0.0;0.316;0.337;0.0;0.47;0.42;10.769.230.769.230.700;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Rio sul;36;Odonto - Odontopediatria;166;03/08/2024;10;0;0;0.0;0.0;0.43;0.0;0.0;0.337;0.0;0.0;0.44;10.232.558.139.534.800;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Rio sul;36;Odonto - Odontopediatria;166;03/08/2024;11;1;1;0.0;0.67;0.29;0.0;0.316;0.337;0.0;0.33;0.39;13.448.275.862.068.900;True;False;0;True;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;576462(0.6060);0 / 1
Dental Rio sul;36;Odonto - Odontopediatria;166;03/08/2024;12;1;1;0.0;0.0;0.3;0.0;0.0;0.337;0.0;0.0;0.4;13.333.333.333.333.300;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;574395(0.1400);0 / 1
Dental Rio sul;36;Odonto - Prótese;170;03/08/2024;8;0;0;0.0;0.75;0.47;0.0;0.316;0.337;0.0;0.25;0.42;0.8936170212765958;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Rio sul;36;Odonto - Prótese;170;03/08/2024;9;0;0;0.0;0.67;0.39;0.0;0.316;0.337;0.0;0.47;0.42;10.769.230.769.230.700;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Rio sul;36;Odonto - Prótese;170;03/08/2024;10;0;0;0.0;0.0;0.43;0.0;0.0;0.337;0.0;0.0;0.44;10.232.558.139.534.800;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Rio sul;36;Odonto - Prótese;170;03/08/2024;11;0;0;0.0;0.67;0.29;0.0;0.316;0.337;0.0;0.33;0.39;13.448.275.862.068.900;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Rio sul;36;Odonto - Prótese;170;03/08/2024;13;0;0;0.0;0.5;0.0;0.0;0.316;0.0;0.0;0.5;0.0;0.0;False;False;0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Rio sul;36;Odonto - Prótese;170;03/08/2024;14;0;0;0.0;0.5;0.0;0.0;0.316;0.0;0.0;0.0;0.0;0.0;False;False;0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Rio sul;36;Odonto - Clínica geral;159;02/08/2024;8;5;2;0.0;0.23;0.24;0.0;0.316;0.337;0.0;0.14;0.22;0.9166666666666667;True;False;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;553751(0.9960), 576065(0.0020);01/fev
Dental Rio sul;36;Odonto - Clínica geral;159;02/08/2024;9;7;3;0.0;0.21;0.34;0.0;0.316;0.337;0.0;0.16;0.39;11.470.588.235.294.100;True;False;4;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;578416(-1.0000), 578510(-1.0000), 576158(0.9980);01/mar
Dental Rio sul;36;Odonto - Clínica geral;159;02/08/2024;10;6;3;0.0;0.19;0.26;0.0;0.316;0.337;0.0;0.06;0.2;0.7692307692307693;True;False;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;571260(0.9980), 578559(-1.0000), 570713(0.1280);01/mar
Dental Rio sul;36;Odonto - Clínica geral;159;02/08/2024;11;6;3;0.0;0.34;0.23;0.0;0.316;0.337;0.0;0.25;0.27;1.173.913.043.478.260;True;False;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;575148(0.9980), 578549(-1.0000), 578363(-1.0000);01/mar
Dental Rio sul;36;Odonto - Clínica geral;159;02/08/2024;13;8;4;0.0;0.33;0.37;0.0;0.316;0.337;0.0;0.08;0.33;0.891891891891892;True;True;4;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;555391(0.0020), 558109(0.9960), 576267(0.9980), 575791(0.0020);02/abr
Dental Rio sul;36;Odonto - Clínica geral;159;02/08/2024;14;8;5;0.0;0.35;0.22;0.0;0.316;0.337;0.0;0.04;0.21;0.9545454545454545;True;True;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;561200(0.0080), 577496(-1.0000), 577756(-1.0000), 559596(0.5800), 577247(0.0020);0 / 5
Dental Rio sul;36;Odonto - Clínica geral;159;02/08/2024;15;6;3;0.0;0.33;0.26;0.0;0.316;0.337;0.0;0.17;0.23;0.8846153846153846;True;False;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;576465(0.1420), 570283(0.0000), 577492(-1.0000);0 / 3
Dental Rio sul;36;Odonto - Clínica geral;159;02/08/2024;16;9;6;0.0;0.42;0.27;0.0;0.316;0.337;0.0;0.17;0.23;0.8518518518518519;True;True;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;578634(-1.0000), 578622(-1.0000), 572607(0.1340), 552916(0.0120), 565385(0.0120), 573456(0.0020);0 / 6
Dental Rio sul;36;Odonto - Clínica geral;159;02/08/2024;17;8;5;0.0;0.3;0.25;0.0;0.316;0.337;0.0;0.08;0.29;1.16;True;True;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;569056(0.0120), 578604(-1.0000), 569055(0.1360), 574249(0.1420), 556094(0.3080);0 / 5
Dental Rio sul;36;Odonto - Clínica geral;159;02/08/2024;18;6;3;0.0;0.5;0.38;0.0;0.316;0.337;0.0;0.12;0.38;1.0;True;True;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;575676(0.0020), 573950(0.9980), 578033(-1.0000);01/mar
Dental Rio sul;36;Odonto - Cirurgia;167;02/08/2024;13;1;1;0.0;0.33;0.37;0.0;0.316;0.337;0.0;0.08;0.33;0.891891891891892;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;564512(0.6180);0 / 1
Dental Rio sul;36;Odonto - Cirurgia;167;02/08/2024;14;2;2;0.0;0.35;0.22;0.0;0.316;0.337;0.0;0.04;0.21;0.9545454545454545;True;False;0;True;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;572859(0.0020), 559596(0.6320);0 / 2
Dental Rio sul;36;Odonto - Cirurgia;167;02/08/2024;15;1;1;0.0;0.33;0.26;0.0;0.316;0.337;0.0;0.17;0.23;0.8846153846153846;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;553751(0.9940);01/jan
Dental Rio sul;36;Odonto - Cirurgia;167;02/08/2024;16;2;2;0.0;0.42;0.27;0.0;0.316;0.337;0.0;0.17;0.23;0.8518518518518519;True;False;0;True;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;577560(0.0020), 564208(0.0020);0 / 2
Dental Rio sul;36;Odonto - Cirurgia;167;02/08/2024;17;1;1;0.0;0.3;0.25;0.0;0.316;0.337;0.0;0.08;0.29;1.16;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;568574(0.1280);0 / 1
Dental Rio sul;36;Odonto - Periodontia;169;02/08/2024;8;1;1;0.0;0.23;0.24;0.0;0.316;0.337;0.0;0.14;0.22;0.9166666666666667;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;559837(0.0000);0 / 1
Dental Rio sul;36;Odonto - Periodontia;169;02/08/2024;10;1;1;0.0;0.19;0.26;0.0;0.316;0.337;0.0;0.06;0.2;0.7692307692307693;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;577833(-1.0000);0 / 1
Dental Rio sul;36;Odonto - Periodontia;169;02/08/2024;11;1;1;0.0;0.34;0.23;0.0;0.316;0.337;0.0;0.25;0.27;1.173.913.043.478.260;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;550853(0.5360);0 / 1
Dental Rio sul;36;Odonto - Periodontia;169;02/08/2024;13;1;1;0.0;0.33;0.37;0.0;0.316;0.337;0.0;0.08;0.33;0.891891891891892;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;578293(-1.0000);0 / 1
Dental Rio sul;36;Odonto - Periodontia;169;02/08/2024;14;1;1;0.0;0.35;0.22;0.0;0.316;0.337;0.0;0.04;0.21;0.9545454545454545;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;567558(0.0120);0 / 1
Dental Rio sul;36;Odonto - Periodontia;169;02/08/2024;15;2;2;0.0;0.33;0.26;0.0;0.316;0.337;0.0;0.17;0.23;0.8846153846153846;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;554339(0.0020), 574547(0.0020);0 / 2
Dental Rio sul;36;Odonto - Periodontia;169;02/08/2024;16;1;1;0.0;0.42;0.27;0.0;0.316;0.337;0.0;0.17;0.23;0.8518518518518519;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;578352(-1.0000);0 / 1
Dental Rio sul;36;Odonto - Periodontia;169;02/08/2024;17;1;1;0.0;0.3;0.25;0.0;0.316;0.337;0.0;0.08;0.29;1.16;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;568512(0.0020);0 / 1
Dental Rio sul;36;Odonto - Periodontia;169;02/08/2024;18;1;1;0.0;0.5;0.38;0.0;0.316;0.337;0.0;0.12;0.38;1.0;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;571334(0.0020);0 / 1
Dental Rio sul;36;Odonto - Ortodontia;163;02/08/2024;8;1;1;0.0;0.23;0.24;0.0;0.316;0.337;0.0;0.14;0.22;0.9166666666666667;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;576066(0.0020);0 / 1
Dental Rio sul;36;Odonto - Ortodontia;163;02/08/2024;9;3;3;0.0;0.21;0.34;0.0;0.316;0.337;0.0;0.16;0.39;11.470.588.235.294.100;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;2.0;2.0;552415(0.6460), 574223(0.1460), 552712(0.1280);0 / 3
Dental Rio sul;36;Odonto - Ortodontia;163;02/08/2024;10;1;1;0.0;0.19;0.26;0.0;0.316;0.337;0.0;0.06;0.2;0.7692307692307693;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;570582(0.6780);01/jan
Dental Rio sul;36;Odonto - Ortodontia;163;02/08/2024;11;2;2;0.0;0.34;0.23;0.0;0.316;0.337;0.0;0.25;0.27;1.173.913.043.478.260;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;570713(0.1340), 566163(0.0000);0 / 2
Dental Rio sul;36;Odonto - Ortodontia;163;02/08/2024;13;1;1;0.0;0.33;0.37;0.0;0.316;0.337;0.0;0.08;0.33;0.891891891891892;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;576617(0.0020);0 / 1
Dental Rio sul;36;Odonto - Ortodontia;163;02/08/2024;14;1;1;0.0;0.35;0.22;0.0;0.316;0.337;0.0;0.04;0.21;0.9545454545454545;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;577564(-1.0000);0 / 1
Dental Rio sul;36;Odonto - Ortodontia;163;02/08/2024;15;3;3;0.0;0.33;0.26;0.0;0.316;0.337;0.0;0.17;0.23;0.8846153846153846;True;False;0;True;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;2.0;0.0;0.0;1.0;1.0;2.0;566593(0.0060), 555151(0.9980), 555164(0.9960);02/mar
Dental Rio sul;36;Odonto - Ortodontia;163;02/08/2024;16;1;1;0.0;0.42;0.27;0.0;0.316;0.337;0.0;0.17;0.23;0.8518518518518519;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;569576(0.1560);0 / 1
Dental Rio sul;36;Odonto - Ortodontia;163;02/08/2024;17;1;1;0.0;0.3;0.25;0.0;0.316;0.337;0.0;0.08;0.29;1.16;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;561782(0.7000);01/jan
Dental Rio sul;36;Odonto - Ortodontia;163;02/08/2024;18;1;1;0.0;0.5;0.38;0.0;0.316;0.337;0.0;0.12;0.38;1.0;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;569056(0.0060);0 / 1
Dental Rio sul;36;Odonto - Prótese;170;02/08/2024;9;1;1;0.0;0.21;0.34;0.0;0.316;0.337;0.0;0.16;0.39;11.470.588.235.294.100;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;568590(0.0120);0 / 1
Dental Rio sul;36;Odonto - Prótese;170;02/08/2024;10;1;1;0.0;0.19;0.26;0.0;0.316;0.337;0.0;0.06;0.2;0.7692307692307693;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;575839(0.0000);0 / 1
Dental Rio sul;36;Odonto - Prótese;170;02/08/2024;11;1;1;0.0;0.34;0.23;0.0;0.316;0.337;0.0;0.25;0.27;1.173.913.043.478.260;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;552345(0.4560);0 / 1
Dental Rio sul;36;Odonto - Prótese;170;02/08/2024;13;2;2;0.0;0.33;0.37;0.0;0.316;0.337;0.0;0.08;0.33;0.891891891891892;True;False;0;True;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;2.0;559540(0.6640), 572645(0.0120);01/fev
Dental Rio sul;36;Odonto - Prótese;170;02/08/2024;14;1;1;0.0;0.35;0.22;0.0;0.316;0.337;0.0;0.04;0.21;0.9545454545454545;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;571546(0.0000);0 / 1
Dental Rio sul;36;Odonto - Prótese;170;02/08/2024;15;1;1;0.0;0.33;0.26;0.0;0.316;0.337;0.0;0.17;0.23;0.8846153846153846;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;571084(0.0020);0 / 1
Dental Rio sul;36;Odonto - Prótese;170;02/08/2024;16;1;1;0.0;0.42;0.27;0.0;0.316;0.337;0.0;0.17;0.23;0.8518518518518519;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;576231(0.0020);0 / 1
Dental Rio sul;36;Odonto - Prótese;170;02/08/2024;17;1;1;0.0;0.3;0.25;0.0;0.316;0.337;0.0;0.08;0.29;1.16;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;575029(0.0000);0 / 1
Dental Rio sul;36;Odonto - Implantodontia;171;02/08/2024;8;1;1;0.0;0.23;0.24;0.0;0.316;0.337;0.0;0.14;0.22;0.9166666666666667;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;555472(0.0040);0 / 1
Dental Rio sul;36;Odonto - Implantodontia;171;02/08/2024;9;1;1;0.0;0.21;0.34;0.0;0.316;0.337;0.0;0.16;0.39;11.470.588.235.294.100;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;560769(0.0000);0 / 1
Dental Rio sul;36;Odonto - Implantodontia;171;02/08/2024;10;1;1;0.0;0.19;0.26;0.0;0.316;0.337;0.0;0.06;0.2;0.7692307692307693;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;570697(0.0040);0 / 1
Dental Rio sul;36;Odonto - Implantodontia;171;02/08/2024;11;1;1;0.0;0.34;0.23;0.0;0.316;0.337;0.0;0.25;0.27;1.173.913.043.478.260;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;573445(0.0000);0 / 1
Dental Rio sul;36;Odonto - Implantodontia;171;02/08/2024;13;1;1;0.0;0.33;0.37;0.0;0.316;0.337;0.0;0.08;0.33;0.891891891891892;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;569781(0.4580);0 / 1
Dental Rio sul;36;Odonto - Implantodontia;171;02/08/2024;14;1;1;0.0;0.35;0.22;0.0;0.316;0.337;0.0;0.04;0.21;0.9545454545454545;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;572398(0.0060);0 / 1
Dental Rio sul;36;Odonto - Implantodontia;171;02/08/2024;15;1;1;0.0;0.33;0.26;0.0;0.316;0.337;0.0;0.17;0.23;0.8846153846153846;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;577247(0.0080);0 / 1
Dental Rio sul;36;Odonto - Endodontia;168;02/08/2024;9;1;1;0.0;0.21;0.34;0.0;0.316;0.337;0.0;0.16;0.39;11.470.588.235.294.100;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;576104(0.1460);0 / 1
Dental Rio sul;36;Odonto - Endodontia;168;02/08/2024;10;1;1;0.0;0.19;0.26;0.0;0.316;0.337;0.0;0.06;0.2;0.7692307692307693;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;576886(0.0000);0 / 1
Dental Rio sul;36;Odonto - Endodontia;168;02/08/2024;11;1;1;0.0;0.34;0.23;0.0;0.316;0.337;0.0;0.25;0.27;1.173.913.043.478.260;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;561038(0.9960);01/jan
Dental Rio sul;36;Odonto - Endodontia;168;02/08/2024;13;1;1;0.0;0.33;0.37;0.0;0.316;0.337;0.0;0.08;0.33;0.891891891891892;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;571492(0.0240);0 / 1
Dental Rio sul;36;Odonto - Endodontia;168;02/08/2024;14;1;1;0.0;0.35;0.22;0.0;0.316;0.337;0.0;0.04;0.21;0.9545454545454545;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;559540(0.6480);0 / 1
Dental Rio sul;36;Odonto - Endodontia;168;02/08/2024;15;1;1;0.0;0.33;0.26;0.0;0.316;0.337;0.0;0.17;0.23;0.8846153846153846;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;577067(0.0000);0 / 1
Dental Rio sul;36;Odonto - Endodontia;168;02/08/2024;16;1;1;0.0;0.42;0.27;0.0;0.316;0.337;0.0;0.17;0.23;0.8518518518518519;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;567729(0.0000);0 / 1
Dental Rio sul;36;Odonto - Endodontia;168;02/08/2024;17;1;1;0.0;0.3;0.25;0.0;0.316;0.337;0.0;0.08;0.29;1.16;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;560848(0.6320);0 / 1
Dental Rio sul;36;Odonto - Endodontia;168;02/08/2024;18;1;1;0.0;0.5;0.38;0.0;0.316;0.337;0.0;0.12;0.38;1.0;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;555271(0.4930);0 / 1
Dental Rio sul;36;Odonto - Clínica geral;159;01/08/2024;9;3;3;0.0;0.56;0.31;0.0;0.316;0.337;0.0;0.14;0.25;0.8064516129032259;True;True;0;False;0.0;0.0;0.0;0.0;0.0;2.0;1.0;2.0;2.0;2.0;1.0;0.0;1.0;2.0;2.0;576327(0.9960), 561529(0.0060), 560584(0.0040);01/mar
Dental Rio sul;36;Odonto - Clínica geral;159;01/08/2024;10;3;3;0.0;0.32;0.35;0.0;0.316;0.337;0.0;0.16;0.3;0.8571428571428572;True;True;0;False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;1.0;1.0;1.0;2.0;2.0;552890(0.0060), 577824(-1.0000), 564468(0.0040);0 / 3
Dental Rio sul;36;Odonto - Clínica geral;159;01/08/2024;11;2;2;0.0;0.57;0.3;0.0;0.316;0.337;0.0;0.25;0.22;0.7333333333333334;True;False;0;True;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;2.0;0.0;0.0;0.0;1.0;1.0;573317(0.0000), 575095(0.9980);01/fev
Dental Rio sul;36;Odonto - Clínica geral;159;01/08/2024;13;3;3;0.0;0.28;0.28;0.0;0.316;0.337;0.0;0.1;0.22;0.7857142857142857;True;True;0;False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;2.0;2.0;551703(0.3340), 576000(0.0000), 575236(0.0020);0 / 3
Dental Rio sul;36;Odonto - Clínica geral;159;01/08/2024;14;2;2;0.0;0.33;0.51;0.0;0.316;0.337;0.0;0.07;0.28;0.5490196078431373;True;True;0;False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;567062(0.0000), 568405(0.3660);0 / 2
Dental Rio sul;36;Odonto - Clínica geral;159;01/08/2024;15;2;2;0.0;0.28;0.27;0.0;0.316;0.337;0.0;0.17;0.29;1.074.074.074.074.070;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;574027(0.0000), 574416(0.0000);0 / 2
